lg,item,syn,sentence,condition,headn,attn,verbn,model_type,surprisal
turkish,3,1,Ressamların rakibi atölyeden hızla uzaklaştılar,condition_a,sg,pl,pl,gpt2,5.637896537780762
turkish,3,1,Ressamların rakibi atölyeden hızla uzaklaştı,condition_b,sg,pl,sg,gpt2,2.8161416053771973
turkish,3,1,Ressamın rakibi atölyeden hızla uzaklaştılar,condition_c,sg,sg,pl,gpt2,5.893902063369751
turkish,3,1,Ressamın rakibi atölyeden hızla uzaklaştı,condition_d,sg,sg,sg,gpt2,2.612114906311035
turkish,4,1,Subayların düşmanı aniden küstahça güldülar,condition_a,sg,pl,pl,gpt2,16.85420036315918
turkish,4,1,Subayların düşmanı aniden küstahça güldü,condition_b,sg,pl,sg,gpt2,8.018281936645508
turkish,4,1,Subayın düşmanı aniden küstahça güldülar,condition_c,sg,sg,pl,gpt2,18.07718563079834
turkish,4,1,Subayın düşmanı aniden küstahça güldü,condition_d,sg,sg,sg,gpt2,7.135037422180176
turkish,5,1,Müzisyenlerin hayranı sabaha kadar ağladılar,condition_a,sg,pl,pl,gpt2,9.917389869689941
turkish,5,1,Müzisyenlerin hayranı sabaha kadar ağladı,condition_b,sg,pl,sg,gpt2,6.2829331159591675
turkish,5,1,Müzisyenin hayranı sabaha kadar ağladılar,condition_c,sg,sg,pl,gpt2,11.029012203216553
turkish,5,1,Müzisyenin hayranı sabaha kadar ağladı,condition_d,sg,sg,sg,gpt2,6.409659743309021
turkish,6,1,Borsacıların çalışanı arada sırada sıkıldılar,condition_a,sg,pl,pl,gpt2,19.97388458251953
turkish,6,1,Borsacıların çalışanı arada sırada sıkıldı,condition_b,sg,pl,sg,gpt2,15.88084077835083
turkish,6,1,Borsacının çalışanı arada sırada sıkıldılar,condition_c,sg,sg,pl,gpt2,20.222429275512695
turkish,6,1,Borsacının çalışanı arada sırada sıkıldı,condition_d,sg,sg,sg,gpt2,15.793458938598633
turkish,7,1,Profesörlerin sekreteri günden güne zayıfladılar,condition_a,sg,pl,pl,gpt2,14.899473190307617
turkish,7,1,Profesörlerin sekreteri günden güne zayıfladı,condition_b,sg,pl,sg,gpt2,9.768247365951538
turkish,7,1,Profesörün sekreteri günden güne zayıfladılar,condition_c,sg,sg,pl,gpt2,15.632275581359863
turkish,7,1,Profesörün sekreteri günden güne zayıfladı,condition_d,sg,sg,sg,gpt2,10.219695329666138
turkish,8,1,Veterinerlerin asistanı geceden önce uyudular,condition_a,sg,pl,pl,gpt2,16.372793197631836
turkish,8,1,Veterinerlerin asistanı geceden önce uyudu,condition_b,sg,pl,sg,gpt2,9.84138822555542
turkish,8,1,Veterinerin asistanı geceden önce uyudular,condition_c,sg,sg,pl,gpt2,16.618542671203613
turkish,8,1,Veterinerin asistanı geceden önce uyudu,condition_d,sg,sg,sg,gpt2,9.500418186187744
turkish,9,1,Yönetmenlerin masörü yorgun argın yattılar,condition_a,sg,pl,pl,gpt2,14.894716739654541
turkish,9,1,Yönetmenlerin masörü yorgun argın yattı,condition_b,sg,pl,sg,gpt2,12.090001106262207
turkish,9,1,Yönetmenin masörü yorgun argın yattılar,condition_c,sg,sg,pl,gpt2,14.738449573516846
turkish,9,1,Yönetmenin masörü yorgun argın yattı,condition_d,sg,sg,sg,gpt2,11.575765609741211
turkish,10,1,Teknisyenlerin eğitmeni olağanüstü hızlı koştular,condition_a,sg,pl,pl,gpt2,14.224836111068726
turkish,10,1,Teknisyenlerin eğitmeni olağanüstü hızlı koştu,condition_b,sg,pl,sg,gpt2,8.789250373840332
turkish,10,1,Teknisyenin eğitmeni olağanüstü hızlı koştular,condition_c,sg,sg,pl,gpt2,13.955721378326416
turkish,10,1,Teknisyenin eğitmeni olağanüstü hızlı koştu,condition_d,sg,sg,sg,gpt2,8.007914543151855
turkish,11,1,Turistlerin rehberi aç susuz dolaştılar,condition_a,sg,pl,pl,gpt2,15.976354360580444
turkish,11,1,Turistlerin rehberi aç susuz dolaştı,condition_b,sg,pl,sg,gpt2,11.960653424263
turkish,11,1,Turistin rehberi aç susuz dolaştılar,condition_c,sg,sg,pl,gpt2,16.925400972366333
turkish,11,1,Turistin rehberi aç susuz dolaştı,condition_d,sg,sg,sg,gpt2,12.293606758117676
turkish,12,1,Zanlıların şahidi adliyeden çabucak çıktılar,condition_a,sg,pl,pl,gpt2,6.728017807006836
turkish,12,1,Zanlıların şahidi adliyeden çabucak çıktı,condition_b,sg,pl,sg,gpt2,4.541812896728516
turkish,12,1,Zanlının şahidi adliyeden çabucak çıktılar,condition_c,sg,sg,pl,gpt2,7.69462251663208
turkish,12,1,Zanlının şahidi adliyeden çabucak çıktı,condition_d,sg,sg,sg,gpt2,4.418509006500244
turkish,13,1,Bursiyerlerin kefili nedensiz yere kızdılar,condition_a,sg,pl,pl,gpt2,15.563994407653809
turkish,13,1,Bursiyerlerin kefili nedensiz yere kızdı,condition_b,sg,pl,sg,gpt2,13.948362350463867
turkish,13,1,Bursiyerin kefili nedensiz yere kızdılar,condition_c,sg,sg,pl,gpt2,16.915889739990234
turkish,13,1,Bursiyerin kefili nedensiz yere kızdı,condition_d,sg,sg,sg,gpt2,13.858355522155762
turkish,14,1,Futbolcuların kaptanı etrafta amaçsızca gezdilar,condition_a,sg,pl,pl,gpt2,22.15693998336792
turkish,14,1,Futbolcuların kaptanı etrafta amaçsızca gezdi,condition_b,sg,pl,sg,gpt2,11.080078125
turkish,14,1,Futbolcunun kaptanı etrafta amaçsızca gezdilar,condition_c,sg,sg,pl,gpt2,22.283910751342773
turkish,14,1,Futbolcunun kaptanı etrafta amaçsızca gezdi,condition_d,sg,sg,sg,gpt2,11.153843879699707
turkish,15,1,Yazarların editörü biraz önce aradılar,condition_a,sg,pl,pl,gpt2,10.625295400619507
turkish,15,1,Yazarların editörü biraz önce aradı,condition_b,sg,pl,sg,gpt2,8.860820770263672
turkish,15,1,Yazarın editörü biraz önce aradılar,condition_c,sg,sg,pl,gpt2,11.320401668548584
turkish,15,1,Yazarın editörü biraz önce aradı,condition_d,sg,sg,sg,gpt2,9.018321990966797
turkish,16,1,Askerlerin berberi tamamen gereksizce bağırdılar,condition_a,sg,pl,pl,gpt2,14.353879928588867
turkish,16,1,Askerlerin berberi tamamen gereksizce bağırdı,condition_b,sg,pl,sg,gpt2,11.283278465270996
turkish,16,1,Askerin berberi tamamen gereksizce bağırdılar,condition_c,sg,sg,pl,gpt2,14.288050651550293
turkish,16,1,Askerin berberi tamamen gereksizce bağırdı,condition_d,sg,sg,sg,gpt2,10.041211128234863
turkish,17,1,Yarışmacıların koçu çok kibar davrandılar,condition_a,sg,pl,pl,gpt2,6.238304853439331
turkish,17,1,Yarışmacıların koçu çok kibar davrandı,condition_b,sg,pl,sg,gpt2,6.3636767864227295
turkish,17,1,Yarışmacının koçu çok kibar davrandılar,condition_c,sg,sg,pl,gpt2,8.748233795166016
turkish,17,1,Yarışmacının koçu çok kibar davrandı,condition_d,sg,sg,sg,gpt2,5.630142450332642
turkish,18,1,Sporcuların antrenörü yüksek sesle konuştular,condition_a,sg,pl,pl,gpt2,6.954241991043091
turkish,18,1,Sporcuların antrenörü yüksek sesle konuştu,condition_b,sg,pl,sg,gpt2,3.1588261127471924
turkish,18,1,Sporcunun antrenörü yüksek sesle konuştular,condition_c,sg,sg,pl,gpt2,8.205125570297241
turkish,18,1,Sporcunun antrenörü yüksek sesle konuştu,condition_d,sg,sg,sg,gpt2,3.2368390560150146
turkish,19,1,Berberlerin çırağı çok yavaş çalıştılar,condition_a,sg,pl,pl,gpt2,12.977909088134766
turkish,19,1,Berberlerin çırağı çok yavaş çalıştı,condition_b,sg,pl,sg,gpt2,10.353143692016602
turkish,19,1,Berberin çırağı çok yavaş çalıştılar,condition_c,sg,sg,pl,gpt2,12.170711517333984
turkish,19,1,Berberin çırağı çok yavaş çalıştı,condition_d,sg,sg,sg,gpt2,9.227624893188477
turkish,20,1,Muhabirlerin patronu saatlerce durmaksızın içtilar,condition_a,sg,pl,pl,gpt2,22.953511238098145
turkish,20,1,Muhabirlerin patronu saatlerce durmaksızın içti,condition_b,sg,pl,sg,gpt2,11.186462879180908
turkish,20,1,Muhabirin patronu saatlerce durmaksızın içtilar,condition_c,sg,sg,pl,gpt2,23.165045261383057
turkish,20,1,Muhabirin patronu saatlerce durmaksızın içti,condition_d,sg,sg,sg,gpt2,10.891271591186523
turkish,21,1,Oyuncuların dublörü feci bir şekilde öldülar,condition_a,sg,pl,pl,gpt2,16.38164234161377
turkish,21,1,Oyuncuların dublörü feci bir şekilde öldü,condition_b,sg,pl,sg,gpt2,5.031594276428223
turkish,21,1,Oyuncunun dublörü feci bir şekilde öldülar,condition_c,sg,sg,pl,gpt2,17.089776039123535
turkish,21,1,Oyuncunun dublörü feci bir şekilde öldü,condition_d,sg,sg,sg,gpt2,5.222235679626465
turkish,22,1,Sunucuların kuaförü ilk kez çılgınca eğlendilar,condition_a,sg,pl,pl,gpt2,17.037293195724487
turkish,22,1,Sunucuların kuaförü ilk kez çılgınca eğlendi,condition_b,sg,pl,sg,gpt2,6.763890743255615
turkish,22,1,Sunucunun kuaförü ilk kez çılgınca eğlendilar,condition_c,sg,sg,pl,gpt2,17.991432666778564
turkish,22,1,Sunucunun kuaförü ilk kez çılgınca eğlendi,condition_d,sg,sg,sg,gpt2,6.866335153579712
turkish,23,1,Garsonların şefi şikayetten hemen sonra sustular,condition_a,sg,pl,pl,gpt2,12.830538511276245
turkish,23,1,Garsonların şefi şikayetten hemen sonra sustu,condition_b,sg,pl,sg,gpt2,10.987409353256226
turkish,23,1,Garsonun şefi şikayetten hemen sonra sustular,condition_c,sg,sg,pl,gpt2,13.364574909210205
turkish,23,1,Garsonun şefi şikayetten hemen sonra sustu,condition_d,sg,sg,sg,gpt2,10.931437015533447
turkish,24,1,Noterlerin şoförü her zamanki gibi geciktilar,condition_a,sg,pl,pl,gpt2,27.08012294769287
turkish,24,1,Noterlerin şoförü her zamanki gibi gecikti,condition_b,sg,pl,sg,gpt2,12.815227270126343
turkish,24,1,Noterin şoförü her zamanki gibi geciktilar,condition_c,sg,sg,pl,gpt2,27.4114351272583
turkish,24,1,Noterin şoförü her zamanki gibi gecikti,condition_d,sg,sg,sg,gpt2,12.875054359436035
turkish,25,1,Tenisçilerin terapisti akşama kadar sessizce oturdular,condition_a,sg,pl,pl,gpt2,8.88313364982605
turkish,25,1,Tenisçilerin terapisti akşama kadar sessizce oturdu,condition_b,sg,pl,sg,gpt2,8.430350303649902
turkish,25,1,Tenisçinin terapisti akşama kadar sessizce oturdular,condition_c,sg,sg,pl,gpt2,11.474987983703613
turkish,25,1,Tenisçinin terapisti akşama kadar sessizce oturdu,condition_d,sg,sg,sg,gpt2,8.212364196777344
turkish,26,1,Mankenlerin menajeri akşamki gösteriden önce kaçtılar,condition_a,sg,pl,pl,gpt2,12.55289363861084
turkish,26,1,Mankenlerin menajeri akşamki gösteriden önce kaçtı,condition_b,sg,pl,sg,gpt2,9.397787094116211
turkish,26,1,Mankenin menajeri akşamki gösteriden önce kaçtılar,condition_c,sg,sg,pl,gpt2,13.353880405426025
turkish,26,1,Mankenin menajeri akşamki gösteriden önce kaçtı,condition_d,sg,sg,sg,gpt2,9.49488353729248
turkish,27,1,Hastaların cerrahı bile bile geç kaldılar,condition_a,sg,pl,pl,gpt2,8.545646667480469
turkish,27,1,Hastaların cerrahı bile bile geç kaldı,condition_b,sg,pl,sg,gpt2,5.979576587677002
turkish,27,1,Hastanın cerrahı bile bile geç kaldılar,condition_c,sg,sg,pl,gpt2,9.021644592285156
turkish,27,1,Hastanın cerrahı bile bile geç kaldı,condition_d,sg,sg,sg,gpt2,5.633302211761475
turkish,28,1,Mimarların elemanı beklenmedik bir anda hastalandılar,condition_a,sg,pl,pl,gpt2,13.759767532348633
turkish,28,1,Mimarların elemanı beklenmedik bir anda hastalandı,condition_b,sg,pl,sg,gpt2,8.948320508003235
turkish,28,1,Mimarın elemanı beklenmedik bir anda hastalandılar,condition_c,sg,sg,pl,gpt2,13.855039119720459
turkish,28,1,Mimarın elemanı beklenmedik bir anda hastalandı,condition_d,sg,sg,sg,gpt2,8.245125710964203
turkish,29,1,İzcilerin lideri sert rüzgardan dolayı üşüdülar,condition_a,sg,pl,pl,gpt2,20.79437518119812
turkish,29,1,İzcilerin lideri sert rüzgardan dolayı üşüdü,condition_b,sg,pl,sg,gpt2,5.962354421615601
turkish,29,1,İzcinin lideri sert rüzgardan dolayı üşüdülar,condition_c,sg,sg,pl,gpt2,21.07501244544983
turkish,29,1,İzcinin lideri sert rüzgardan dolayı üşüdü,condition_d,sg,sg,sg,gpt2,5.777517557144165
turkish,30,1,Diplomatların misafiri yemekten sonra yine acıktılar,condition_a,sg,pl,pl,gpt2,12.735289573669434
turkish,30,1,Diplomatların misafiri yemekten sonra yine acıktı,condition_b,sg,pl,sg,gpt2,11.899748802185059
turkish,30,1,Diplomatın misafiri yemekten sonra yine acıktılar,condition_c,sg,sg,pl,gpt2,12.534064292907715
turkish,30,1,Diplomatın misafiri yemekten sonra yine acıktı,condition_d,sg,sg,sg,gpt2,11.482988357543945
turkish,31,1,Spikerlerin makyözü erken ödemeden dolayı sevindilar,condition_a,sg,pl,pl,gpt2,20.95543146133423
turkish,31,1,Spikerlerin makyözü erken ödemeden dolayı sevindi,condition_b,sg,pl,sg,gpt2,14.63372254371643
turkish,31,1,Spikerin makyözü erken ödemeden dolayı sevindilar,condition_c,sg,sg,pl,gpt2,21.69513177871704
turkish,31,1,Spikerin makyözü erken ödemeden dolayı sevindi,condition_d,sg,sg,sg,gpt2,14.089897155761719
turkish,32,1,Aktörlerin psikoloğu mesaiden hemen sonra uzandılar,condition_a,sg,pl,pl,gpt2,17.791358947753906
turkish,32,1,Aktörlerin psikoloğu mesaiden hemen sonra uzandı,condition_b,sg,pl,sg,gpt2,13.535746097564697
turkish,32,1,Aktörün psikoloğu mesaiden hemen sonra uzandılar,condition_c,sg,sg,pl,gpt2,17.68681049346924
turkish,32,1,Aktörün psikoloğu mesaiden hemen sonra uzandı,condition_d,sg,sg,sg,gpt2,12.76087212562561
turkish,33,1,Gazetecilerin stajyeri ilk denemede epey zorlandılar,condition_a,sg,pl,pl,gpt2,7.673669099807739
turkish,33,1,Gazetecilerin stajyeri ilk denemede epey zorlandı,condition_b,sg,pl,sg,gpt2,4.03161883354187
turkish,33,1,Gazetecinin stajyeri ilk denemede epey zorlandılar,condition_c,sg,sg,pl,gpt2,8.092405796051025
turkish,33,1,Gazetecinin stajyeri ilk denemede epey zorlandı,condition_d,sg,sg,sg,gpt2,4.0059309005737305
turkish,34,1,Polislerin amiri geç bir vakitte kalktılar,condition_a,sg,pl,pl,gpt2,11.783945560455322
turkish,34,1,Polislerin amiri geç bir vakitte kalktı,condition_b,sg,pl,sg,gpt2,9.026983261108398
turkish,34,1,Polisin amiri geç bir vakitte kalktılar,condition_c,sg,sg,pl,gpt2,12.804742813110352
turkish,34,1,Polisin amiri geç bir vakitte kalktı,condition_d,sg,sg,sg,gpt2,8.738483428955078
turkish,35,1,Milyonerlerin ortağı müthiş bir ağrıyla uyandılar,condition_a,sg,pl,pl,gpt2,6.631430387496948
turkish,35,1,Milyonerlerin ortağı müthiş bir ağrıyla uyandı,condition_b,sg,pl,sg,gpt2,3.8759011030197144
turkish,35,1,Milyonerin ortağı müthiş bir ağrıyla uyandılar,condition_c,sg,sg,pl,gpt2,7.703581094741821
turkish,35,1,Milyonerin ortağı müthiş bir ağrıyla uyandı,condition_d,sg,sg,sg,gpt2,4.116076588630676
turkish,36,1,Kadınların jinekoloğu boş bir caddede yürüdülar,condition_a,sg,pl,pl,gpt2,18.695578575134277
turkish,36,1,Kadınların jinekoloğu boş bir caddede yürüdü,condition_b,sg,pl,sg,gpt2,9.000262260437012
turkish,36,1,Kadının jinekoloğu boş bir caddede yürüdülar,condition_c,sg,sg,pl,gpt2,19.28531551361084
turkish,36,1,Kadının jinekoloğu boş bir caddede yürüdü,condition_d,sg,sg,sg,gpt2,9.160737991333008
turkish,37,1,Politikacıların tercümanı toplantıdan sonra birden sarardılar,condition_a,sg,pl,pl,gpt2,23.57662868499756
turkish,37,1,Politikacıların tercümanı toplantıdan sonra birden sarardı,condition_b,sg,pl,sg,gpt2,16.83059597015381
turkish,37,1,Politikacının tercümanı toplantıdan sonra birden sarardılar,condition_c,sg,sg,pl,gpt2,24.406487464904785
turkish,37,1,Politikacının tercümanı toplantıdan sonra birden sarardı,condition_d,sg,sg,sg,gpt2,16.47858238220215
turkish,38,1,Mühendislerin işvereni yabancı bir ülkede kayboldular,condition_a,sg,pl,pl,gpt2,18.967342853546143
turkish,38,1,Mühendislerin işvereni yabancı bir ülkede kayboldu,condition_b,sg,pl,sg,gpt2,15.171965599060059
turkish,38,1,Mühendisin işvereni yabancı bir ülkede kayboldular,condition_c,sg,sg,pl,gpt2,20.105605125427246
turkish,38,1,Mühendisin işvereni yabancı bir ülkede kayboldu,condition_d,sg,sg,sg,gpt2,14.52193546295166
