lg,item,syn,sentence,condition,headn,attn,verbn,model_type,surprisal
russian,78,1,Условие для задачи из-за избытка ненужных фактов было запутанным,SG-SG-SG,SG,SG,SG,bert,13.245105743408203
russian,78,1,Условие для задачи из-за избытка ненужных фактов были запутанными,SG-SG-PL,SG,SG,PL,bert,11.713781356811523
russian,78,1,Условие для задач из-за избытка ненужных фактов было запутанным,SG-PL-SG,SG,PL,SG,bert,13.121235847473145
russian,78,1,Условие для задач из-за избытка ненужных фактов были запутанными,SG-PL-PL,SG,PL,PL,bert,11.797456741333008
russian,78,1,Условия для задачи из-за избытка ненужных фактов было запутанным,PL-SG-SG,PL,SG,SG,bert,13.276947021484375
russian,78,1,Условия для задачи из-за избытка ненужных фактов были запутанными,PL-SG-PL,PL,SG,PL,bert,11.822651863098145
russian,78,1,Условия для задач из-за избытка ненужных фактов было запутанным,PL-PL-SG,PL,PL,SG,bert,13.162618637084961
russian,78,1,Условия для задач из-за избытка ненужных фактов были запутанными,PL-PL-PL,PL,PL,PL,bert,11.957292556762695
russian,79,1,Шаблон для таблицы для начинающих пользователей компьютера был удобным,SG-SG-SG,SG,SG,SG,bert,12.701332092285156
russian,79,1,Шаблон для таблицы для начинающих пользователей компьютера были удобными,SG-SG-PL,SG,SG,PL,bert,11.105148315429688
russian,79,1,Шаблон для таблиц для начинающих пользователей компьютера был удобным,SG-PL-SG,SG,PL,SG,bert,12.736337661743164
russian,79,1,Шаблон для таблиц для начинающих пользователей компьютера были удобными,SG-PL-PL,SG,PL,PL,bert,11.048788070678711
russian,79,1,Шаблоны для таблицы для начинающих пользователей компьютера был удобным,PL-SG-SG,PL,SG,SG,bert,12.88847541809082
russian,79,1,Шаблоны для таблицы для начинающих пользователей компьютера были удобными,PL-SG-PL,PL,SG,PL,bert,11.663844108581543
russian,79,1,Шаблоны для таблиц для начинающих пользователей компьютера был удобным,PL-PL-SG,PL,PL,SG,bert,13.054449081420898
russian,79,1,Шаблоны для таблиц для начинающих пользователей компьютера были удобными,PL-PL-PL,PL,PL,PL,bert,11.744389533996582
russian,80,1,Шрам после операции с помощью медицинского лазера был удалён,SG-SG-SG,SG,SG,SG,bert,14.768499374389648
russian,80,1,Шрам после операции с помощью медицинского лазера были удалены,SG-SG-PL,SG,SG,PL,bert,12.85991096496582
russian,80,1,Шрам после операций с помощью медицинского лазера был удалён,SG-PL-SG,SG,PL,SG,bert,14.768499374389648
russian,80,1,Шрам после операций с помощью медицинского лазера были удалены,SG-PL-PL,SG,PL,PL,bert,12.85991096496582
russian,80,1,Шрамы после операции с помощью медицинского лазера был удалён,PL-SG-SG,PL,SG,SG,bert,15.07925033569336
russian,80,1,Шрамы после операции с помощью медицинского лазера были удалены,PL-SG-PL,PL,SG,PL,bert,12.941078186035156
russian,80,1,Шрамы после операций с помощью медицинского лазера был удалён,PL-PL-SG,PL,PL,SG,bert,15.07925033569336
russian,80,1,Шрамы после операций с помощью медицинского лазера были удалены,PL-PL-PL,PL,PL,PL,bert,12.941078186035156
russian,1,0,Абонемент на концерт был дорогим из-за участия популярных артистов,SG-SG-SG,SG,SG,SG,gpt2,7.075558662414551
russian,1,0,Абонемент на концерт были дорогими из-за участия популярных артистов,SG-SG-PL,SG,SG,PL,gpt2,9.68991470336914
russian,1,0,Абонемент на концерты был дорогим из-за участия популярных артистов,SG-PL-SG,SG,PL,SG,gpt2,8.698291778564453
russian,1,0,Абонемент на концерты были дорогими из-за участия популярных артистов,SG-PL-PL,SG,PL,PL,gpt2,9.17551040649414
russian,1,0,Абонементы на концерт был дорогим из-за участия популярных артистов,PL-SG-SG,PL,SG,SG,gpt2,8.423474311828613
russian,1,0,Абонементы на концерт были дорогими из-за участия популярных артистов,PL-SG-PL,PL,SG,PL,gpt2,6.620845794677734
russian,1,0,Абонементы на концерты был дорогим из-за участия популярных артистов,PL-PL-SG,PL,PL,SG,gpt2,11.2505464553833
russian,1,0,Абонементы на концерты были дорогими из-за участия популярных артистов,PL-PL-PL,PL,PL,PL,gpt2,7.226703643798828
russian,2,0,Анекдот про экзамен для строгого пожилого учителя был обидным,SG-SG-SG,SG,SG,SG,gpt2,8.924246788024902
russian,2,0,Анекдот про экзамен для строгого пожилого учителя были обидными,SG-SG-PL,SG,SG,PL,gpt2,12.881979942321777
russian,2,0,Анекдот про экзамены для строгого пожилого учителя был обидным,SG-PL-SG,SG,PL,SG,gpt2,8.638728141784668
russian,2,0,Анекдот про экзамены для строгого пожилого учителя были обидными,SG-PL-PL,SG,PL,PL,gpt2,11.92034912109375
russian,2,0,Анекдоты про экзамен для строгого пожилого учителя был обидным,PL-SG-SG,PL,SG,SG,gpt2,11.50058650970459
russian,2,0,Анекдоты про экзамен для строгого пожилого учителя были обидными,PL-SG-PL,PL,SG,PL,gpt2,8.828863143920898
russian,2,0,Анекдоты про экзамены для строгого пожилого учителя был обидным,PL-PL-SG,PL,PL,SG,gpt2,11.560300827026367
russian,2,0,Анекдоты про экзамены для строгого пожилого учителя были обидными,PL-PL-PL,PL,PL,PL,gpt2,8.283859252929688
russian,3,0,Арка во двор в несущей конструкции здания была проделана,SG-SG-SG,SG,SG,SG,gpt2,4.463029861450195
russian,3,0,Арка во двор в несущей конструкции здания были проделаны,SG-SG-PL,SG,SG,PL,gpt2,6.453690528869629
russian,3,0,Арка во дворы в несущей конструкции здания была проделана,SG-PL-SG,SG,PL,SG,gpt2,4.957879066467285
russian,3,0,Арка во дворы в несущей конструкции здания были проделаны,SG-PL-PL,SG,PL,PL,gpt2,5.38014030456543
russian,3,0,Арки во двор в несущей конструкции здания была проделана,PL-SG-SG,PL,SG,SG,gpt2,5.21350622177124
russian,3,0,Арки во двор в несущей конструкции здания были проделаны,PL-SG-PL,PL,SG,PL,gpt2,5.400613307952881
russian,3,0,Арки во дворы в несущей конструкции здания была проделана,PL-PL-SG,PL,PL,SG,gpt2,5.89162540435791
russian,3,0,Арки во дворы в несущей конструкции здания были проделаны,PL-PL-PL,PL,PL,PL,gpt2,4.788614273071289
russian,4,0,Атака на крепость из-за стратегической ошибки полководца была безуспешной,SG-SG-SG,SG,SG,SG,gpt2,3.901784658432007
russian,4,0,Атака на крепость из-за стратегической ошибки полководца были безуспешными,SG-SG-PL,SG,SG,PL,gpt2,8.50731372833252
russian,4,0,Атака на крепости из-за стратегической ошибки полководца была безуспешной,SG-PL-SG,SG,PL,SG,gpt2,3.883077621459961
russian,4,0,Атака на крепости из-за стратегической ошибки полководца были безуспешными,SG-PL-PL,SG,PL,PL,gpt2,8.266322135925293
russian,4,0,Атаки на крепость из-за стратегической ошибки полководца была безуспешной,PL-SG-SG,PL,SG,SG,gpt2,6.802387237548828
russian,4,0,Атаки на крепость из-за стратегической ошибки полководца были безуспешными,PL-SG-PL,PL,SG,PL,gpt2,4.352923393249512
russian,4,0,Атаки на крепости из-за стратегической ошибки полководца была безуспешной,PL-PL-SG,PL,PL,SG,gpt2,6.796165466308594
russian,4,0,Атаки на крепости из-за стратегической ошибки полководца были безуспешными,PL-PL-PL,PL,PL,PL,gpt2,4.177961349487305
russian,5,0,Билет в музей во время уличной демонстрации был утерян,SG-SG-SG,SG,SG,SG,gpt2,4.154621124267578
russian,5,0,Билет в музей во время уличной демонстрации были утеряны,SG-SG-PL,SG,SG,PL,gpt2,8.198502540588379
russian,5,0,Билет в музеи во время уличной демонстрации был утерян,SG-PL-SG,SG,PL,SG,gpt2,4.4735331535339355
russian,5,0,Билет в музеи во время уличной демонстрации были утеряны,SG-PL-PL,SG,PL,PL,gpt2,7.262932300567627
russian,5,0,Билеты в музей во время уличной демонстрации был утерян,PL-SG-SG,PL,SG,SG,gpt2,8.786391258239746
russian,5,0,Билеты в музей во время уличной демонстрации были утеряны,PL-SG-PL,PL,SG,PL,gpt2,4.0245771408081055
russian,5,0,Билеты в музеи во время уличной демонстрации был утерян,PL-PL-SG,PL,PL,SG,gpt2,9.191272735595703
russian,5,0,Билеты в музеи во время уличной демонстрации были утеряны,PL-PL-PL,PL,PL,PL,gpt2,4.11106014251709
russian,6,0,Взгляд на снимок из-под длинных опущенных ресниц был брошен,SG-SG-SG,SG,SG,SG,gpt2,4.906976699829102
russian,6,0,Взгляд на снимок из-под длинных опущенных ресниц были брошены,SG-SG-PL,SG,SG,PL,gpt2,8.59504508972168
russian,6,0,Взгляд на снимки из-под длинных опущенных ресниц был брошен,SG-PL-SG,SG,PL,SG,gpt2,5.391977310180664
russian,6,0,Взгляд на снимки из-под длинных опущенных ресниц были брошены,SG-PL-PL,SG,PL,PL,gpt2,7.478629112243652
russian,6,0,Взгляды на снимок из-под длинных опущенных ресниц был брошен,PL-SG-SG,PL,SG,SG,gpt2,8.937520027160645
russian,6,0,Взгляды на снимок из-под длинных опущенных ресниц были брошены,PL-SG-PL,PL,SG,PL,gpt2,4.243620872497559
russian,6,0,Взгляды на снимки из-под длинных опущенных ресниц был брошен,PL-PL-SG,PL,PL,SG,gpt2,9.145736694335938
russian,6,0,Взгляды на снимки из-под длинных опущенных ресниц были брошены,PL-PL-PL,PL,PL,PL,gpt2,4.454612731933594
russian,7,0,Возражение на упрёк без излишне бурных эмоций было принято,SG-SG-SG,SG,SG,SG,gpt2,4.315925598144531
russian,7,0,Возражение на упрёк без излишне бурных эмоций были приняты,SG-SG-PL,SG,SG,PL,gpt2,9.266998291015625
russian,7,0,Возражение на упреки без излишне бурных эмоций было принято,SG-PL-SG,SG,PL,SG,gpt2,4.692584037780762
russian,7,0,Возражение на упреки без излишне бурных эмоций были приняты,SG-PL-PL,SG,PL,PL,gpt2,8.851972579956055
russian,7,0,Возражения на упрёк без излишне бурных эмоций было принято,PL-SG-SG,PL,SG,SG,gpt2,7.6894707679748535
russian,7,0,Возражения на упрёк без излишне бурных эмоций были приняты,PL-SG-PL,PL,SG,PL,gpt2,4.32241678237915
russian,7,0,Возражения на упреки без излишне бурных эмоций было принято,PL-PL-SG,PL,PL,SG,gpt2,8.156371116638184
russian,7,0,Возражения на упреки без излишне бурных эмоций были приняты,PL-PL-PL,PL,PL,PL,gpt2,4.925745964050293
russian,8,0,Выстрел в цель из-за сбитого прицела ружья был неточным,SG-SG-SG,SG,SG,SG,gpt2,4.16867733001709
russian,8,0,Выстрел в цель из-за сбитого прицела ружья были неточными,SG-SG-PL,SG,SG,PL,gpt2,8.955211639404297
russian,8,0,Выстрел в цели из-за сбитого прицела ружья был неточным,SG-PL-SG,SG,PL,SG,gpt2,4.153641700744629
russian,8,0,Выстрел в цели из-за сбитого прицела ружья были неточными,SG-PL-PL,SG,PL,PL,gpt2,8.855308532714844
russian,8,0,Выстрелы в цель из-за сбитого прицела ружья был неточным,PL-SG-SG,PL,SG,SG,gpt2,8.490279197692871
russian,8,0,Выстрелы в цель из-за сбитого прицела ружья были неточными,PL-SG-PL,PL,SG,PL,gpt2,3.5320024490356445
russian,8,0,Выстрелы в цели из-за сбитого прицела ружья был неточным,PL-PL-SG,PL,PL,SG,gpt2,8.755293846130371
russian,8,0,Выстрелы в цели из-за сбитого прицела ружья были неточными,PL-PL-PL,PL,PL,PL,gpt2,3.6689207553863525
russian,9,0,Дорога через лес для снабжения людей провизией была проложена,SG-SG-SG,SG,SG,SG,gpt2,3.1789512634277344
russian,9,0,Дорога через лес для снабжения людей провизией были проложены,SG-SG-PL,SG,SG,PL,gpt2,8.534668922424316
russian,9,0,Дорога через леса для снабжения людей провизией была проложена,SG-PL-SG,SG,PL,SG,gpt2,3.226382255554199
russian,9,0,Дорога через леса для снабжения людей провизией были проложены,SG-PL-PL,SG,PL,PL,gpt2,8.227569580078125
russian,9,0,Дороги через лес для снабжения людей провизией была проложена,PL-SG-SG,PL,SG,SG,gpt2,7.922444820404053
russian,9,0,Дороги через лес для снабжения людей провизией были проложены,PL-SG-PL,PL,SG,PL,gpt2,4.479732990264893
russian,9,0,Дороги через леса для снабжения людей провизией была проложена,PL-PL-SG,PL,PL,SG,gpt2,7.927833080291748
russian,9,0,Дороги через леса для снабжения людей провизией были проложены,PL-PL-PL,PL,PL,PL,gpt2,4.527390956878662
russian,10,0,Жалоба на боль из-за нарушения дыхания пациента была тихой,SG-SG-SG,SG,SG,SG,gpt2,4.589887619018555
russian,10,0,Жалоба на боль из-за нарушения дыхания пациента были тихими,SG-SG-PL,SG,SG,PL,gpt2,10.250909805297852
russian,10,0,Жалоба на боли из-за нарушения дыхания пациента была тихой,SG-PL-SG,SG,PL,SG,gpt2,4.853537559509277
russian,10,0,Жалоба на боли из-за нарушения дыхания пациента были тихими,SG-PL-PL,SG,PL,PL,gpt2,10.171002388000488
russian,10,0,Жалобы на боль из-за нарушения дыхания пациента была тихой,PL-SG-SG,PL,SG,SG,gpt2,8.935432434082031
russian,10,0,Жалобы на боль из-за нарушения дыхания пациента были тихими,PL-SG-PL,PL,SG,PL,gpt2,5.079451560974121
russian,10,0,Жалобы на боли из-за нарушения дыхания пациента была тихой,PL-PL-SG,PL,PL,SG,gpt2,9.107998847961426
russian,10,0,Жалобы на боли из-за нарушения дыхания пациента были тихими,PL-PL-PL,PL,PL,PL,gpt2,5.332021713256836
russian,11,0,История про убийство в присутствии маленьких детей была рассказана,SG-SG-SG,SG,SG,SG,gpt2,7.112613677978516
russian,11,0,История про убийство в присутствии маленьких детей были рассказаны,SG-SG-PL,SG,SG,PL,gpt2,9.975851058959961
russian,11,0,История про убийства в присутствии маленьких детей была рассказана,SG-PL-SG,SG,PL,SG,gpt2,6.836320400238037
russian,11,0,История про убийства в присутствии маленьких детей были рассказаны,SG-PL-PL,SG,PL,PL,gpt2,9.453131675720215
russian,11,0,Истории про убийство в присутствии маленьких детей была рассказана,PL-SG-SG,PL,SG,SG,gpt2,8.84174919128418
russian,11,0,Истории про убийство в присутствии маленьких детей были рассказаны,PL-SG-PL,PL,SG,PL,gpt2,6.693205833435059
russian,11,0,Истории про убийства в присутствии маленьких детей была рассказана,PL-PL-SG,PL,PL,SG,gpt2,9.014528274536133
russian,11,0,Истории про убийства в присутствии маленьких детей были рассказаны,PL-PL-PL,PL,PL,PL,gpt2,6.355429172515869
russian,12,0,Кредит на участок из-за высокой стоимости земли был долгосрочным,SG-SG-SG,SG,SG,SG,gpt2,6.822991847991943
russian,12,0,Кредит на участок из-за высокой стоимости земли были долгосрочными,SG-SG-PL,SG,SG,PL,gpt2,10.578659057617188
russian,12,0,Кредит на участки из-за высокой стоимости земли был долгосрочным,SG-PL-SG,SG,PL,SG,gpt2,7.474016189575195
russian,12,0,Кредит на участки из-за высокой стоимости земли были долгосрочными,SG-PL-PL,SG,PL,PL,gpt2,9.89217472076416
russian,12,0,Кредиты на участок из-за высокой стоимости земли был долгосрочным,PL-SG-SG,PL,SG,SG,gpt2,10.371856689453125
russian,12,0,Кредиты на участок из-за высокой стоимости земли были долгосрочными,PL-SG-PL,PL,SG,PL,gpt2,6.406144618988037
russian,12,0,Кредиты на участки из-за высокой стоимости земли был долгосрочным,PL-PL-SG,PL,PL,SG,gpt2,11.08286190032959
russian,12,0,Кредиты на участки из-за высокой стоимости земли были долгосрочными,PL-PL-PL,PL,PL,PL,gpt2,6.514858722686768
russian,13,0,Кружево на наряд в вышитый шелковый мешочек было упаковано,SG-SG-SG,SG,SG,SG,gpt2,5.057647228240967
russian,13,0,Кружево на наряд в вышитый шелковый мешочек были упакованы,SG-SG-PL,SG,SG,PL,gpt2,7.886115074157715
russian,13,0,Кружево на наряды в вышитый шелковый мешочек было упаковано,SG-PL-SG,SG,PL,SG,gpt2,5.494993209838867
russian,13,0,Кружево на наряды в вышитый шелковый мешочек были упакованы,SG-PL-PL,SG,PL,PL,gpt2,7.607688903808594
russian,13,0,Кружева на наряд в вышитый шелковый мешочек было упаковано,PL-SG-SG,PL,SG,SG,gpt2,7.381497383117676
russian,13,0,Кружева на наряд в вышитый шелковый мешочек были упакованы,PL-SG-PL,PL,SG,PL,gpt2,4.556570053100586
russian,13,0,Кружева на наряды в вышитый шелковый мешочек было упаковано,PL-PL-SG,PL,PL,SG,gpt2,7.4581170082092285
russian,13,0,Кружева на наряды в вышитый шелковый мешочек были упакованы,PL-PL-PL,PL,PL,PL,gpt2,4.8818840980529785
russian,14,0,Легенда про замок в старинной летописи графства была записана,SG-SG-SG,SG,SG,SG,gpt2,9.141898155212402
russian,14,0,Легенда про замок в старинной летописи графства были записаны,SG-SG-PL,SG,SG,PL,gpt2,9.954089164733887
russian,14,0,Легенда про замки в старинной летописи графства была записана,SG-PL-SG,SG,PL,SG,gpt2,9.273106575012207
russian,14,0,Легенда про замки в старинной летописи графства были записаны,SG-PL-PL,SG,PL,PL,gpt2,9.851361274719238
russian,14,0,Легенды про замок в старинной летописи графства была записана,PL-SG-SG,PL,SG,SG,gpt2,9.419401168823242
russian,14,0,Легенды про замок в старинной летописи графства были записаны,PL-SG-PL,PL,SG,PL,gpt2,8.631938934326172
russian,14,0,Легенды про замки в старинной летописи графства была записана,PL-PL-SG,PL,PL,SG,gpt2,9.626355171203613
russian,14,0,Легенды про замки в старинной летописи графства были записаны,PL-PL-PL,PL,PL,PL,gpt2,8.52017879486084
russian,15,0,Лестница в подвал из-за отсутствия свободного места была крутой,SG-SG-SG,SG,SG,SG,gpt2,4.5658955574035645
russian,15,0,Лестница в подвал из-за отсутствия свободного места были крутыми,SG-SG-PL,SG,SG,PL,gpt2,9.291820526123047
russian,15,0,Лестница в подвалы из-за отсутствия свободного места была крутой,SG-PL-SG,SG,PL,SG,gpt2,5.0233659744262695
russian,15,0,Лестница в подвалы из-за отсутствия свободного места были крутыми,SG-PL-PL,SG,PL,PL,gpt2,8.29885482788086
russian,15,0,Лестницы в подвал из-за отсутствия свободного места была крутой,PL-SG-SG,PL,SG,SG,gpt2,9.461398124694824
russian,15,0,Лестницы в подвал из-за отсутствия свободного места были крутыми,PL-SG-PL,PL,SG,PL,gpt2,4.857736587524414
russian,15,0,Лестницы в подвалы из-за отсутствия свободного места была крутой,PL-PL-SG,PL,PL,SG,gpt2,9.650449752807617
russian,15,0,Лестницы в подвалы из-за отсутствия свободного места были крутыми,PL-PL-PL,PL,PL,PL,gpt2,5.089256286621094
russian,16,0,Мост через овраг после окончания военных действий был возведен,SG-SG-SG,SG,SG,SG,gpt2,3.549877166748047
russian,16,0,Мост через овраг после окончания военных действий были возведены,SG-SG-PL,SG,SG,PL,gpt2,8.3998384475708
russian,16,0,Мост через овраги после окончания военных действий был возведен,SG-PL-SG,SG,PL,SG,gpt2,3.5338659286499023
russian,16,0,Мост через овраги после окончания военных действий были возведены,SG-PL-PL,SG,PL,PL,gpt2,7.7640862464904785
russian,16,0,Мосты через овраг после окончания военных действий был возведен,PL-SG-SG,PL,SG,SG,gpt2,8.23770523071289
russian,16,0,Мосты через овраг после окончания военных действий были возведены,PL-SG-PL,PL,SG,PL,gpt2,3.9831151962280273
russian,16,0,Мосты через овраги после окончания военных действий был возведен,PL-PL-SG,PL,PL,SG,gpt2,8.622822761535645
russian,16,0,Мосты через овраги после окончания военных действий были возведены,PL-PL-PL,PL,PL,PL,gpt2,3.9944586753845215
russian,17,0,Налог на доход из-за смены политического курса был повышен,SG-SG-SG,SG,SG,SG,gpt2,6.858630657196045
russian,17,0,Налог на доход из-за смены политического курса были повышены,SG-SG-PL,SG,SG,PL,gpt2,10.258394241333008
russian,17,0,Налог на доходы из-за смены политического курса был повышен,SG-PL-SG,SG,PL,SG,gpt2,6.585504055023193
russian,17,0,Налог на доходы из-за смены политического курса были повышены,SG-PL-PL,SG,PL,PL,gpt2,9.65822982788086
russian,17,0,Налоги на доход из-за смены политического курса был повышен,PL-SG-SG,PL,SG,SG,gpt2,9.269365310668945
russian,17,0,Налоги на доход из-за смены политического курса были повышены,PL-SG-PL,PL,SG,PL,gpt2,6.662959098815918
russian,17,0,Налоги на доходы из-за смены политического курса был повышен,PL-PL-SG,PL,PL,SG,gpt2,9.400324821472168
russian,17,0,Налоги на доходы из-за смены политического курса были повышены,PL-PL-PL,PL,PL,PL,gpt2,6.303187370300293
russian,18,0,Нападение на банк с применением холодного оружия было совершено,SG-SG-SG,SG,SG,SG,gpt2,3.9036195278167725
russian,18,0,Нападение на банк с применением холодного оружия были совершены,SG-SG-PL,SG,SG,PL,gpt2,9.180315971374512
russian,18,0,Нападение на банки с применением холодного оружия было совершено,SG-PL-SG,SG,PL,SG,gpt2,3.9363951683044434
russian,18,0,Нападение на банки с применением холодного оружия были совершены,SG-PL-PL,SG,PL,PL,gpt2,8.896380424499512
russian,18,0,Нападения на банк с применением холодного оружия было совершено,PL-SG-SG,PL,SG,SG,gpt2,6.355685234069824
russian,18,0,Нападения на банк с применением холодного оружия были совершены,PL-SG-PL,PL,SG,PL,gpt2,4.5005083084106445
russian,18,0,Нападения на банки с применением холодного оружия было совершено,PL-PL-SG,PL,PL,SG,gpt2,6.633162498474121
russian,18,0,Нападения на банки с применением холодного оружия были совершены,PL-PL-PL,PL,PL,PL,gpt2,4.398799419403076
russian,19,0,Окно в сад из-за сильного холодного ветра было закрыто,SG-SG-SG,SG,SG,SG,gpt2,3.5604891777038574
russian,19,0,Окно в сад из-за сильного холодного ветра были закрыты,SG-SG-PL,SG,SG,PL,gpt2,9.30321979522705
russian,19,0,Окно в сады из-за сильного холодного ветра было закрыто,SG-PL-SG,SG,PL,SG,gpt2,3.8744986057281494
russian,19,0,Окно в сады из-за сильного холодного ветра были закрыты,SG-PL-PL,SG,PL,PL,gpt2,7.868488311767578
russian,19,0,Окна в сад из-за сильного холодного ветра было закрыто,PL-SG-SG,PL,SG,SG,gpt2,7.172662734985352
russian,19,0,Окна в сад из-за сильного холодного ветра были закрыты,PL-SG-PL,PL,SG,PL,gpt2,3.653533697128296
russian,19,0,Окна в сады из-за сильного холодного ветра было закрыто,PL-PL-SG,PL,PL,SG,gpt2,7.380550384521484
russian,19,0,Окна в сады из-за сильного холодного ветра были закрыты,PL-PL-PL,PL,PL,PL,gpt2,3.851148843765259
russian,20,0,Ответ на вопрос из-за недостаточного знания материала был неверным,SG-SG-SG,SG,SG,SG,gpt2,5.610179901123047
russian,20,0,Ответ на вопрос из-за недостаточного знания материала были неверными,SG-SG-PL,SG,SG,PL,gpt2,8.440427780151367
russian,20,0,Ответ на вопросы из-за недостаточного знания материала был неверным,SG-PL-SG,SG,PL,SG,gpt2,6.3025665283203125
russian,20,0,Ответ на вопросы из-за недостаточного знания материала были неверными,SG-PL-PL,SG,PL,PL,gpt2,8.002946853637695
russian,20,0,Ответы на вопрос из-за недостаточного знания материала был неверным,PL-SG-SG,PL,SG,SG,gpt2,8.366436958312988
russian,20,0,Ответы на вопрос из-за недостаточного знания материала были неверными,PL-SG-PL,PL,SG,PL,gpt2,7.172891616821289
russian,20,0,Ответы на вопросы из-за недостаточного знания материала был неверным,PL-PL-SG,PL,PL,SG,gpt2,9.430652618408203
russian,20,0,Ответы на вопросы из-за недостаточного знания материала были неверными,PL-PL-PL,PL,PL,PL,gpt2,7.045274257659912
russian,21,0,Очередь в театр из-за большого наплыва туристов была бесконечной,SG-SG-SG,SG,SG,SG,gpt2,4.090579032897949
russian,21,0,Очередь в театр из-за большого наплыва туристов были бесконечными,SG-SG-PL,SG,SG,PL,gpt2,9.22935676574707
russian,21,0,Очередь в театры из-за большого наплыва туристов была бесконечной,SG-PL-SG,SG,PL,SG,gpt2,4.469947338104248
russian,21,0,Очередь в театры из-за большого наплыва туристов были бесконечными,SG-PL-PL,SG,PL,PL,gpt2,9.383234024047852
russian,21,0,Очереди в театр из-за большого наплыва туристов была бесконечной,PL-SG-SG,PL,SG,SG,gpt2,5.818451881408691
russian,21,0,Очереди в театр из-за большого наплыва туристов были бесконечными,PL-SG-PL,PL,SG,PL,gpt2,6.200794696807861
russian,21,0,Очереди в театры из-за большого наплыва туристов была бесконечной,PL-PL-SG,PL,PL,SG,gpt2,6.46791410446167
russian,21,0,Очереди в театры из-за большого наплыва туристов были бесконечными,PL-PL-PL,PL,PL,PL,gpt2,6.406158447265625
russian,22,0,Переправа через ручей из-за тяжёлых погодных условий была опасной,SG-SG-SG,SG,SG,SG,gpt2,3.8256125450134277
russian,22,0,Переправа через ручей из-за тяжёлых погодных условий были опасными,SG-SG-PL,SG,SG,PL,gpt2,8.49906063079834
russian,22,0,Переправа через ручьи из-за тяжёлых погодных условий была опасной,SG-PL-SG,SG,PL,SG,gpt2,4.027305603027344
russian,22,0,Переправа через ручьи из-за тяжёлых погодных условий были опасными,SG-PL-PL,SG,PL,PL,gpt2,7.000165939331055
russian,22,0,Переправы через ручей из-за тяжёлых погодных условий была опасной,PL-SG-SG,PL,SG,SG,gpt2,7.676974773406982
russian,22,0,Переправы через ручей из-за тяжёлых погодных условий были опасными,PL-SG-PL,PL,SG,PL,gpt2,4.271563529968262
russian,22,0,Переправы через ручьи из-за тяжёлых погодных условий была опасной,PL-PL-SG,PL,PL,SG,gpt2,8.034582138061523
russian,22,0,Переправы через ручьи из-за тяжёлых погодных условий были опасными,PL-PL-PL,PL,PL,PL,gpt2,4.429834365844727
russian,23,0,Песня про поезд для большинства отставных машинистов была грустной,SG-SG-SG,SG,SG,SG,gpt2,3.293016195297241
russian,23,0,Песня про поезд для большинства отставных машинистов были грустными,SG-SG-PL,SG,SG,PL,gpt2,8.047694206237793
russian,23,0,Песня про поезда для большинства отставных машинистов была грустной,SG-PL-SG,SG,PL,SG,gpt2,3.0662357807159424
russian,23,0,Песня про поезда для большинства отставных машинистов были грустными,SG-PL-PL,SG,PL,PL,gpt2,7.384245872497559
russian,23,0,Песни про поезд для большинства отставных машинистов была грустной,PL-SG-SG,PL,SG,SG,gpt2,7.593893527984619
russian,23,0,Песни про поезд для большинства отставных машинистов были грустными,PL-SG-PL,PL,SG,PL,gpt2,3.1076321601867676
russian,23,0,Песни про поезда для большинства отставных машинистов была грустной,PL-PL-SG,PL,PL,SG,gpt2,7.743360996246338
russian,23,0,Песни про поезда для большинства отставных машинистов были грустными,PL-PL-PL,PL,PL,PL,gpt2,2.8963327407836914
russian,24,0,Письмо про поход из маленького сибирского посёлка было отправлено,SG-SG-SG,SG,SG,SG,gpt2,8.04019832611084
russian,24,0,Письмо про поход из маленького сибирского посёлка были отправлены,SG-SG-PL,SG,SG,PL,gpt2,9.679760932922363
russian,24,0,Письмо про походы из маленького сибирского посёлка было отправлено,SG-PL-SG,SG,PL,SG,gpt2,7.522706985473633
russian,24,0,Письмо про походы из маленького сибирского посёлка были отправлены,SG-PL-PL,SG,PL,PL,gpt2,9.025221824645996
russian,24,0,Письма про поход из маленького сибирского посёлка было отправлено,PL-SG-SG,PL,SG,SG,gpt2,8.952366828918457
russian,24,0,Письма про поход из маленького сибирского посёлка были отправлены,PL-SG-PL,PL,SG,PL,gpt2,8.263740539550781
russian,24,0,Письма про походы из маленького сибирского посёлка было отправлено,PL-PL-SG,PL,PL,SG,gpt2,9.103190422058105
russian,24,0,Письма про походы из маленького сибирского посёлка были отправлены,PL-PL-PL,PL,PL,PL,gpt2,7.230810165405273
russian,25,0,План на выходной из-за визита назойливых родственников был разрушен,SG-SG-SG,SG,SG,SG,gpt2,5.6831231117248535
russian,25,0,План на выходной из-за визита назойливых родственников были разрушены,SG-SG-PL,SG,SG,PL,gpt2,9.67648983001709
russian,25,0,План на выходные из-за визита назойливых родственников был разрушен,SG-PL-SG,SG,PL,SG,gpt2,5.560142993927002
russian,25,0,План на выходные из-за визита назойливых родственников были разрушены,SG-PL-PL,SG,PL,PL,gpt2,9.075177192687988
russian,25,0,Планы на выходной из-за визита назойливых родственников был разрушен,PL-SG-SG,PL,SG,SG,gpt2,9.141990661621094
russian,25,0,Планы на выходной из-за визита назойливых родственников были разрушены,PL-SG-PL,PL,SG,PL,gpt2,6.252161026000977
